"species_name_fishbase","eventDate","decimalLatitude","decimalLongitude"
"Pterois miles","2016-01-01",34.364,35.724
"Pterois miles","2021-09-26",33.2541,35.1841
"Pterois miles","2020-07-29",33.2541,35.1841
"Pterois miles","2020-01-01",35.0741,32.334
"Pterois miles","2018-01-01",34.9718,25.2725
"Pterois miles","2019-01-01",35.41699,26.93234
"Pterois miles","2019-01-01",35.55778,27.21312
"Pterois miles","2015-07-01",36.454,28.218
"Pterois miles","2017-01-01",36.1831,29.6408
"Pterois miles","2021-01-14",31.7647,34.5084
"Pterois miles","2017-01-01",36.35,27.9061
"Pterois miles","2018-01-01",35.5101,27.2077
"Pterois miles","2024-11-01",37.8613,15.3129
"Pterois miles","2020-03-27",31.965,34.6946
"Pterois miles","2020-01-01",34.9742,34.078
"Pterois miles","2020-01-01",34.9573,25.23353
"Pterois miles","2020-01-01",36.0568,28.08224
"Pterois miles","2019-08-05",39.1207,26.1464
"Pterois miles","2019-01-01",36.35326,25.37312
"Pterois miles","2016-01-01",34.378,35.689
"Pterois miles","2020-12-27",38.2583,20.6359
"Pterois miles","2020-01-01",35.0969,24.6544
"Pterois miles","2019-09-04",37.5529,26.1492
"Pterois miles","2017-01-01",35.0091,26.1497
"Pterois miles","2021-08-25",35.4052,32.9178
"Pterois miles","2020-01-01",36.9157,21.6947
"Pterois miles","2016-01-01",33.0293,35.0532
"Pterois miles","2024-09-07",42.896,16.895
"Pterois miles","2020-01-01",34.5629,32.9388
"Pterois miles","2014-12-01",34.703,33.317
"Pterois miles","2020-01-01",35.2907,26.2937
"Pterois miles","2020-09-16",35.3583,33.1878
"Pterois miles","2018-01-01",36.5895,26.3326
"Pterois miles","2019-01-01",34.9651,33.6929
"Pterois miles","2019-03-28",31.7647,34.3142
"Pterois miles","2024-10-01",40.0373,17.9642
"Pterois miles","2016-01-01",33.903,35.477
"Pterois miles","2020-01-01",34.996,25.572
"Pterois miles","2016-01-01",33.998,35.59
"Pterois miles","2021-01-01",35.0095,26.1561
"Pterois miles","2019-01-01",35.0435,26.2356
"Pterois miles","2019-09-23",37.6568,20.8607
"Pterois miles","2018-01-01",34.9816,33.7416
"Pterois miles","2019-08-17",34.986,25.5512
"Pterois miles","2018-01-01",34.9811,33.7314
"Pterois miles","2024-08-14",42.9825,16.6064
"Pterois miles","2018-01-01",34.97177,25.27246
"Pterois miles","2020-09-24",36.927,26.0305
"Pterois miles","2017-01-01",36.5343,31.9991
"Pterois miles","2019-01-01",35.0565,34.0177
"Pterois miles","2020-01-01",36.5905,27.2081
"Pterois miles","2020-01-01",36.54158,22.38868
"Pterois miles","2016-01-01",34.2091,35.6449
"Pterois miles","2020-02-27",32.1382,34.7345
"Pterois miles","2019-01-01",36.0457,27.9555
"Pterois miles","2018-07-09",35.2044,25.7154
"Pterois miles","2020-01-01",32.9501,21.9532
"Pterois miles","2021-10-15",37.4032,23.2801
"Pterois miles","2020-01-01",36.3705,28.2341
"Pterois miles","2019-01-01",36.45496,22.97832
"Pterois miles","2017-08-16",35.3515,24.3535
"Pterois miles","2020-01-01",38.3199,20.7674
"Pterois miles","2021-10-20",37.0043,22.095
"Pterois miles","2016-01-01",33.827,35.468
"Pterois miles","2022-01-01",37.673,21.305
"Pterois miles","2021-04-16",31.7647,34.5882
"Pterois miles","2018-07-29",33.2524,35.1834
"Pterois miles","2021-01-01",37.8683,24.7057
"Pterois miles","2019-01-01",36.42931,28.23534
"Pterois miles","2024-09-01",42.9842,16.0203
"Pterois miles","2015-07-01",34.485,35.763
"Pterois miles","2020-01-01",36.2519,28.1803
"Pterois miles","2022-01-01",36.6136,27.1543
"Pterois miles","2019-01-01",35.52716,27.1037
"Pterois miles","2019-01-01",35.5272,27.1037
"Pterois miles","2020-01-01",35.0899,26.2708
"Pterois miles","2016-01-01",33.957,35.517
"Pterois miles","2019-01-01",36.8039,22.6223
"Pterois miles","2024-09-08",43.0403,16.0847
"Pterois miles","2024-11-17",43.0444,16.0856
"Pterois miles","2019-08-18",38.2972,23.901
"Pterois miles","2016-01-01",36.6016,30.6081
"Pterois miles","2016-01-01",34.505,35.829
"Pterois miles","2020-02-28",32.1607,34.668
"Pterois miles","2016-01-01",33.904,35.482
"Pterois miles","2021-02-23",32.0257,34.6786
"Pterois miles","2016-01-01",34.474,35.799
"Pterois miles","2018-01-01",34.9719,25.2725
"Pterois miles","2021-04-01",32.0257,34.6786
"Pterois miles","2019-01-01",36.4377,28.2012
"Pterois miles","2019-08-08",36.6973,25.2862
"Pterois miles","2021-12-08",35.0748,32.3341
"Pterois miles","2020-09-20",36.6983,25.2884
"Pterois miles","2020-01-01",37.6709,23.9398
"Pterois miles","2020-01-01",37.0441,21.5571
"Pterois miles","2023-07-01",38.3007,16.341
"Pterois miles","2017-08-01",36.3789,28.2417
"Pterois miles","2024-08-22",43.3405,16.3475
"Pterois miles","2020-01-01",36.1649,28.098
"Pterois miles","2015-09-01",33.905,35.485
"Pterois miles","2019-06-12",37.6445,20.8303
"Pterois miles","2017-04-01",35.1764,24.3929
"Pterois miles","2019-07-05",35.6927,34.5613
"Pterois miles","2019-07-05",35.6927,34.5613
"Pterois miles","2019-05-07",34.9912,25.5326
"Pterois miles","2016-01-01",34.281,35.65
"Pterois miles","2019-08-01",36.65765,25.12312
"Pterois miles","2017-08-01",36.173,28.105
"Pterois miles","2019-01-01",36.2233,29.4006
"Pterois miles","2019-01-01",36.8628,22.2502
"Pterois miles","2015-07-01",36.386,28.246
"Pterois miles","2016-01-01",36.25,29.41
"Pterois miles","2018-08-01",31.373083,27.203583
"Pterois miles","2020-01-01",35.9052,27.8329
"Pterois miles","2019-01-01",38.284,21.095
"Pterois miles","2021-04-28",31.9492,34.6467
"Pterois miles","2017-01-01",35.4742,22.9986
"Pterois miles","2020-01-01",34.9857,34.0768
"Pterois miles","2019-09-16",37.5196,22.8594
"Pterois miles","2016-07-01",35.016,25.966
"Pterois miles","2015-08-01",34.03,35.605
"Pterois miles","2021-03-23",32.1045,34.7185
"Pterois miles","2024-01-01",42.6644,18.0658
"Pterois miles","2020-01-01",37.0986,25.345
"Pterois miles","2019-07-01",36.6289,22.8754
"Pterois miles","2017-01-01",36.4236,28.1912
"Pterois miles","2015-01-01",33.9036,35.4821
"Pterois miles","2024-11-07",42.9817,16.6119
"Pterois miles","2019-05-15",35.9691,14.3837
"Pterois miles","2019-01-01",35.417,26.9323
"Pterois miles","2018-01-01",36.35001,27.9061
"Pterois miles","2017-01-01",36.1245,28.07089
"Pterois miles","2019-08-27",35.3521,33.2511
"Pterois miles","2020-10-24",35.0748,32.3341
"Pterois miles","2024-09-17",42.7511,16.8122
"Pterois miles","2017-01-01",35.6359,27.4982
"Pterois miles","2020-09-19",37.0544,25.0701
"Pterois miles","2020-01-01",35.1711,24.4097
"Pterois miles","2020-01-22",32.1337,34.7345
"Pterois miles","2021-04-17",31.9492,34.6866
"Pterois miles","2018-01-23",32.1337,34.7345
"Pterois miles","2019-01-01",36.4634,22.4241
"Pterois miles","2016-01-01",34.935,33.834
"Pterois miles","2015-01-01",36.21,30.47
"Pterois miles","2024-09-19",42.7233,16.8914
"Pterois miles","2016-01-01",33.562,35.363
"Pterois miles","2016-01-01",33.929,35.576
"Pterois miles","2015-08-01",34.703,33.317
"Pterois miles","2019-01-01",36.72866,24.53892
"Pterois miles","2021-01-01",35.2907,26.2937
"Pterois miles","2016-01-01",33.8543,35.3703
"Pterois miles","2017-01-01",36.1891,29.6507
"Pterois miles","2020-01-22",32.307,34.7877
"Pterois miles","2016-01-01",34.122,35.632
"Pterois miles","2019-10-17",35.3406,25.398
"Pterois miles","2020-01-01",35.0464,34.0362
"Pterois miles","2021-01-01",37.4029,24.4923
"Pterois miles","2019-01-01",36.3329,28.20961
"Pterois miles","2018-01-01",35.2372,23.6522
"Pterois miles","2020-01-01",36.5403,26.3433
"Pterois miles","2019-01-01",36.66785,27.12746
"Pterois miles","2019-01-01",36.46005,25.36909
"Pterois miles","2019-08-13",35.6023,27.1601
"Pterois miles","2017-06-01",35.6047,27.1603
"Pterois miles","2016-01-01",36.1525,29.6231
"Pterois miles","2019-09-20",37.1421,25.1779
"Pterois miles","2019-07-01",36.6295,22.8766
"Pterois miles","2020-07-25",37.1371,24.4626
"Pterois miles","2017-01-01",36.35001,27.9061
"Pterois miles","2019-01-01",36.43768,28.20115
"Pterois miles","2018-01-01",35.51009,27.20769
"Pterois miles","2016-01-01",33.916,35.534
"Pterois miles","2016-01-01",36.1496,29.5904
"Pterois miles","2018-08-21",35.0352,25.9718
"Pterois miles","2015-09-01",33.966,35.549
"Pterois miles","2017-01-01",32.1492,34.7199
"Pterois miles","2020-02-23",31.7647,34.5084
"Pterois miles","2020-01-01",36.3531,22.9721
"Pterois miles","2019-01-01",36.3198,28.2065
"Pterois miles","2022-01-01",35.1465,33.9858
"Pterois miles","2020-01-01",35.191,25.75
"Pterois miles","2020-01-01",35.1,32.294
"Pterois miles","2020-01-01",35.5195,27.2012
"Pterois miles","2024-10-10",42.8139,17.6769
"Pterois miles","2020-01-01",35.51751,27.20174
"Pterois miles","2019-03-24",32.1877,34.7478
"Pterois miles","2021-01-01",36.9929,26.9162
"Pterois miles","2016-01-01",33.891,35.468
"Pterois miles","2020-01-24",31.9492,34.6467
"Pterois miles","2020-01-01",35.0023,25.5804
"Pterois miles","2020-08-01",37.7193,20.9533
"Pterois miles","2015-08-01",34.9836,34.0703
"Pterois miles","2020-01-01",37.8061,23.7838
"Pterois miles","2015-07-01",34.9858,34.0766
"Pterois miles","2021-01-22",32.307,34.7877
"Pterois miles","2014-01-01",36.2167,32.3167
"Pterois miles","2017-01-01",36.0426,27.9705
"Pterois miles","2017-01-01",36.4681,28.1299
"Pterois miles","2017-01-01",36.46807,28.1299
"Pterois miles","2015-07-01",34.9857,34.0768
"Pterois miles","2016-01-01",34.258,35.655
"Pterois miles","2016-01-01",34.204,35.637
"Pterois miles","2019-08-11",36.147,29.604
"Pterois miles","2016-01-01",33.981,35.61
"Pterois miles","2024-08-12",43.8736,15.1756
"Pterois miles","2020-01-01",36.0697,28.0519
"Pterois miles","2016-08-01",35.558,27.206
"Pterois miles","2019-03-10",37.9045,23.5333
"Pterois miles","2018-01-01",34.9837,34.0719
"Pterois miles","2018-01-01",34.8894,33.6508
"Pterois miles","2013-01-01",34.9614,33.82
"Pterois miles","2020-01-01",34.9828,25.4996
"Pterois miles","2021-12-19",34.6295,32.8697
"Pterois miles","2019-11-02",34.9861,34.0772
"Pterois miles","2018-01-01",35.0932,24.6319
"Pterois miles","2018-01-01",35.927,27.8564
"Pterois miles","2020-01-01",37.0448,21.5583
"Pterois miles","2020-04-20",31.9762,34.66
"Pterois miles","2019-01-01",37.40983,25.35683
"Pterois miles","2020-01-01",39.1285,25.9354
"Pterois miles","2021-01-01",37.0096,26.9402
"Pterois miles","2021-11-24",31.8412,34.4711
"Pterois miles","2018-01-01",35.0984,26.2639
"Pterois miles","2021-08-17",35.3597,33.2003
"Pterois miles","2020-02-26",31.8885,34.6041
"Pterois miles","2020-04-27",32.892,34.9366
"Pterois miles","2021-01-20",32.721,34.8648
"Pterois miles","2020-01-01",36.7995,24.5912
"Pterois miles","2020-04-28",31.7197,34.4765
"Pterois miles","2019-01-01",36.79945,24.59116
"Pterois miles","2012-10-01",34.493,35.917
"Pterois miles","2020-01-01",36.55887,27.83057
"Pterois miles","2020-04-16",31.7647,34.4552
"Pterois miles","2024-10-15",42.9583,16.0161
"Pterois miles","2021-10-06",35.0051,25.7576
"Pterois miles","2017-01-01",34.986,34.0767
"Pterois miles","2014-10-01",34.818,33.634
"Pterois miles","2020-01-01",35.0629,34.0077
"Pterois miles","2021-04-27",31.9492,34.6467
"Pterois miles","2016-01-01",33.837,35.477
"Pterois miles","2021-09-14",35.5144,27.2052
"Pterois miles","2019-07-10",38.9262,22.8557
"Pterois miles","2014-01-01",36.1525,29.6231
"Pterois miles","2020-10-31",32.8498,21.4888
"Pterois miles","2016-01-01",34.36,35.724
"Pterois miles","2019-08-08",35.4175,26.9317
"Pterois miles","2019-01-01",35.2323,25.7402
"Pterois miles","2019-06-08",35.3595,33.6041
"Pterois miles","2016-01-01",33.914,35.526
"Pterois miles","2017-01-01",36.1096,28.0676
"Pterois miles","2021-09-09",35.5129,27.2064
"Pterois miles","2008-01-01",39.69887,22.87954
"Pterois miles","2020-01-01",35.5129,27.2064
"Pterois miles","2024-07-01",36.7303,28.3053
"Pterois miles","2018-01-01",34.9625,33.8228
"Pterois miles","2020-02-27",32.1112,34.7558
"Pterois miles","2018-01-01",35.92698,27.85642
"Pterois miles","2015-07-01",35.919,27.857
"Pterois miles","2021-10-11",35.9278,27.8574
"Pterois miles","2022-08-01",40.3245,19.3704
"Pterois miles","2021-01-01",36.4581,25.3727
"Pterois miles","2018-01-01",35.58785,27.17887
"Pterois miles","2016-01-01",33.976,35.573
"Pterois miles","2018-01-01",35.58967,27.17928
"Pterois miles","2019-01-01",36.99374,25.13437
"Pterois miles","2016-01-01",33.971,35.574
"Pterois miles","2018-01-01",36.5664,27.8638
"Pterois miles","2019-09-19",35.0967,24.6565
"Pterois miles","2017-01-01",33.0293,35.0532
"Pterois miles","2019-03-01",36.9165,21.6946
"Pterois miles","2022-01-01",36.3853,22.483
"Pterois miles","2019-08-09",35.3474,26.8715
"Pterois miles","2019-11-23",35.0057,34.0746
"Pterois miles","2017-01-01",36.3855,28.2458
"Pterois miles","2016-01-01",33.905,35.495
"Pterois miles","2016-01-01",34.39,35.754
"Pterois miles","2020-01-01",34.985,34.082
"Pterois miles","2015-01-01",36.1524,29.6304
"Pterois miles","2019-01-01",36.46061,25.36811
"Pterois miles","2019-08-03",35.0405,34.0365
"Pterois miles","2019-08-15",35.1458,23.8858
"Pterois miles","2019-01-01",36.6685,27.118
"Pterois miles","2016-01-01",34.27,35.655
"Pterois miles","2017-01-01",35.1761,24.2343
"Pterois miles","2024-09-03",43.0056,16.0883
"Pterois miles","2020-01-01",35.9147,27.8409
"Pterois miles","2020-09-01",36.7591,24.5688
"Pterois miles","2020-01-01",36.7502,24.6236
"Pterois miles","2020-06-08",35.3595,33.6041
"Pterois miles","2017-01-01",36.1525,29.6231
"Pterois miles","2020-01-01",36.4364,23.1423
"Pterois miles","2020-01-01",35.002,34.0715
"Pterois miles","2015-01-01",36.19,29.64
"Pterois miles","2020-01-01",36.63493,27.84553
"Pterois miles","2021-01-01",38.8544,24.5086
"Pterois miles","2020-05-17",35.3596,33.1826
"Pterois miles","2016-01-01",34.268,35.646
"Pterois miles","2020-03-26",32.0527,34.6919
"Pterois miles","2018-01-01",36.42632,28.23344
"Pterois miles","2016-01-01",36.4257,28.2334
"Pterois miles","2019-01-01",36.455,22.9783
"Pterois miles","2016-01-01",33.894,35.466
"Pterois miles","2020-01-01",37.6703,20.7406
"Pterois miles","2016-01-01",36.4486,28.2349
"Pterois miles","2015-01-01",36.1885,29.6097
"Pterois miles","2020-01-01",34.9867,34.0794
"Pterois miles","2021-09-26",35.191,25.75
"Pterois miles","2014-10-01",34.969,34.001
"Pterois miles","2017-01-01",36.4293,28.2353
"Pterois miles","2020-01-01",38.1533,20.7745
"Pterois miles","2020-01-01",35.0104,34.0703
"Pterois miles","2019-01-01",35.192,24.367
"Pterois miles","2018-09-05",34.7242,32.4448
"Pterois miles","2015-01-01",35.318,26.328
"Pterois miles","2020-01-27",32.9392,34.918
"Pterois miles","2020-01-01",36.9015,25.6219
"Pterois miles","2020-08-14",36.4074,27.3584
"Pterois miles","2024-09-14",43.4864,16.0217
"Pterois miles","2020-02-24",31.9492,34.6228
"Pterois miles","2016-01-01",36.1979,29.6186
"Pterois miles","2019-01-01",35.5581,27.2049
"Pterois miles","2019-01-01",36.45994,25.36873
"Pterois miles","2024-10-17",42.6497,18.0594
"Pterois miles","2019-01-01",35.12787,25.74435
"Pterois miles","2016-01-01",33.914,35.514
"Pterois miles","2021-03-31",32.1607,34.668
"Pterois miles","2020-01-01",35.3711,24.5002
"Pterois miles","2020-01-01",36.0608,27.99054
"Pterois miles","2020-07-10",34.9858,34.0769
"Pterois miles","2021-08-10",36.1257,29.5788
"Pterois miles","2020-01-01",36.7762,27.1442
"Pterois miles","2021-03-27",32.2192,34.6653
"Pterois miles","2016-01-01",34.116,35.642
"Pterois miles","2016-01-01",34.461,35.799
"Pterois miles","2019-01-01",36.75018,24.62356
"Pterois miles","2020-06-16",35.3612,33.6456
"Pterois miles","2018-01-01",36.45563,28.22405
"Pterois miles","2018-06-29",36.1787,29.641
"Pterois miles","2017-01-01",35.0022,25.7323
"Pterois miles","2023-06-01",38.3008,16.3408
"Pterois miles","2019-07-29",33.2627,35.1922
"Pterois miles","2020-01-01",37.0841,25.6072
"Pterois miles","2020-01-01",34.8917,33.6517
"Pterois miles","2020-01-01",35.5513,27.216
"Pterois miles","2021-07-29",33.2627,35.1922
"Pterois miles","2016-01-01",34.245,35.65
"Pterois miles","2014-01-01",34.9643,34.0753
"Pterois miles","2016-01-01",33.904,35.491
"Pterois miles","2020-01-01",36.6229,27.8209
"Pterois miles","2017-01-01",36.17691,28.10162
"Pterois miles","2017-01-01",36.5645,27.8254
"Pterois miles","2020-01-01",38.9717,26.5167
"Pterois miles","2014-06-01",34.131,35.621
"Pterois miles","2024-11-18",43.495,15.9922
"Pterois miles","2012-12-01",34.492,35.917
"Pterois miles","2016-01-01",33.902,35.472
"Pterois miles","2018-05-14",38.8931,22.5827
"Pterois miles","2020-01-01",37.76377,23.87312
"Pterois miles","2019-09-24",37.135,25.8221
"Pterois miles","2020-01-01",35.0041,24.7472
"Pterois miles","2021-01-20",32.4375,34.7717
"Pterois miles","2016-01-01",33.819,35.473
"Pterois miles","2019-01-01",36.45842,25.40577
"Pterois miles","2020-01-01",37.9485,24.0199
"Pterois miles","2018-01-01",34.9497,25.17541
"Pterois miles","2024-12-19",42.6644,18.0658
"Pterois miles","2020-04-28",32.9392,34.926
"Pterois miles","2021-08-15",36.4323,27.3934
"Pterois miles","2024-10-15",43.0164,16.1756
"Pterois miles","2020-01-01",35.51291,27.20637
"Pterois miles","2021-04-27",32.847,34.8861
"Pterois miles","2020-01-01",36.0608,27.9905
"Pterois miles","2021-09-23",37.0089,21.6264
"Pterois miles","2019-11-30",38.0562,12.8455
"Pterois miles","2020-01-01",36.94326,27.16469
"Pterois miles","2016-01-01",33.915,35.523
"Pterois miles","2020-01-13",31.9492,34.6866
"Pterois miles","2020-01-01",34.9609,33.8287
"Pterois miles","2019-01-01",36.47478,22.39546
"Pterois miles","2020-01-01",36.0568,28.0822
"Pterois miles","2021-08-26",35.4003,32.9159
"Pterois miles","2017-03-01",35.0065,26.1414
"Pterois miles","2018-01-01",35.2367,23.7207
"Pterois miles","2021-01-01",36.1459,29.607
"Pterois miles","2020-01-01",38.2583,20.6359
"Pterois miles","2020-01-01",35.5513,27.216
"Pterois miles","2020-01-01",36.33834,25.43118
"Pterois miles","2018-01-01",35.34679,26.87069
"Pterois miles","2019-01-01",35.2665,23.5471
"Pterois miles","2016-01-01",33.97,35.575
"Pterois miles","2020-01-01",35.18857,24.36332
"Pterois miles","2016-01-01",33.825,35.468
"Pterois miles","2019-01-01",35.8756,12.865
"Pterois miles","2019-01-01",36.0453,27.9559
"Pterois miles","2016-01-01",34.139,35.629
"Pterois miles","2020-01-01",36.62291,27.82085
"Pterois miles","2020-01-01",34.95211,24.19431
"Pterois miles","2019-01-01",37.72,20.9534
"Pterois miles","2020-09-24",36.8919,25.8963
"Pterois miles","2021-03-25",31.9492,34.6467
"Pterois miles","2019-08-21",35.2632,25.7232
"Pterois miles","2021-01-01",36.5888,27.2113
"Pterois miles","2019-01-01",36.1979,29.6186
"Pterois miles","2020-01-01",36.4613,25.3686
"Pterois miles","2018-01-01",34.6488,32.7278
"Pterois miles","2019-01-01",37.0145,21.6222
"Pterois miles","2020-01-01",36.761,24.6141
"Pterois miles","2016-01-01",33.908,35.477
"Pterois miles","2017-01-01",35.44752,27.16204
"Pterois miles","2020-01-01",37.0089,21.6264
"Pterois miles","2022-01-01",36.3616,25.4025
"Pterois miles","2020-01-01",36.4604,25.3696
"Pterois miles","2020-01-01",36.7513,24.6206
"Pterois miles","2016-01-01",33.959,35.519
"Pterois miles","2015-12-01",36.1801,33.6452
"Pterois miles","2020-10-04",33.2598,35.1975
"Pterois miles","2018-01-01",36.9933,21.6463
"Pterois miles","2020-01-01",36.458,25.3717
"Pterois miles","2020-01-01",36.59053,27.20812
"Pterois miles","2020-03-27",31.7647,34.5084
"Pterois miles","2020-01-01",36.1459,29.607
"Pterois miles","2016-01-01",36.42566,28.23344
"Pterois miles","2020-01-01",35.0063,34.0688
"Pterois miles","2021-01-01",37.6689,23.9483
"Pterois miles","2020-01-01",36.3199,28.2066
"Pterois miles","2020-01-01",36.359,25.48337
"Pterois miles","2021-01-22",32.1877,34.7478
"Pterois miles","2017-01-01",37.289,26.7294
"Pterois miles","2020-06-23",31.2791,32.2955
"Pterois miles","2024-01-01",42.6925,17.755
"Pterois miles","2020-08-03",32.892,34.9366
"Pterois miles","2019-08-19",34.7242,32.4448
"Pterois miles","2020-01-01",35.5513,27.216
"Pterois miles","2016-01-01",34.412,35.816
"Pterois miles","2018-01-01",36.8951,27.2932
"Pterois miles","2017-01-01",34.9829,34.0702
"Pterois miles","1997-01-01",36.8882,27.3134
"Pterois miles","2020-01-01",35.0446,34.0319
"Pterois miles","2020-01-01",34.7062,33.2127
"Pterois miles","2016-01-01",33.911,35.51
